key,fare_amount,inr,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2009-05-16 10:08:00,6.1,521.33955,2009-05-16 10:08:00 UTC,-73.975707,40.787985,-73.958495,40.779075,5
2010-06-22 16:45:22,14.5,1239.24975,2010-06-22 16:45:22 UTC,-73.990254,40.75142,-73.952325,40.784708,1
2009-04-10 17:31:00,5.3,452.96715,2009-04-10 17:31:00 UTC,-73.973117,40.744363,-73.968303,40.757843,4
2009-10-02 10:57:00,6.9,589.71195,2009-10-02 10:57:00 UTC,-73.976357,40.76407,-73.988512,40.753563,1
2012-12-31 18:23:22,9,769.1895,2012-12-31 18:23:22 UTC,-73.975343,40.745967,-73.995032,40.743838,1
2013-09-21 1:07:42,7,598.2585,2013-09-21 01:07:42 UTC,-73.973368,40.755076,-73.988409,40.759196,1
2011-03-31 16:35:43,32.9,2811.81495,2011-03-31 16:35:43 UTC,-73.994748,40.734712,-73.864748,40.770355,1
2009-01-16 22:47:37,21.3,1820.41515,2009-01-16 22:47:37 UTC,-73.99985,40.723597,-73.916229,40.780945,2
2011-10-03 7:47:00,3.7,316.22235,2011-10-03 07:47:00 UTC,-73.955042,40.788593,-73.966435,40.793453,1
2013-04-08 19:50:21,4,341.862,2013-04-08 19:50:21 UTC,-73.965369,40.771743,-73.960267,40.778728,1
2012-10-28 14:14:00,6,512.793,2012-10-28 14:14:00 UTC,-73.992755,40.730085,-73.999737,40.719375,1
2010-06-21 10:12:24,6.5,555.52575,2010-06-21 10:12:24 UTC,-73.997879,40.736579,-73.988508,40.754512,1
2009-06-30 11:58:00,3.3,282.03615,2009-06-30 11:58:00 UTC,-73.972308,40.754423,-73.972955,40.752802,1
2014-05-13 16:40:53,9.5,811.92225,2014-05-13 16:40:53 UTC,-73.977471,40.776908,-73.964882,40.791441,1
2009-04-22 5:21:01,10.1,863.20155,2009-04-22 05:21:01 UTC,-73.980001,40.730356,-73.981982,40.768394,1
2009-03-11 16:48:00,5.3,452.96715,2009-03-11 16:48:00 UTC,-73.959677,40.78246,-73.964493,40.770333,5
2011-09-27 13:48:12,4.1,350.40855,2011-09-27 13:48:12 UTC,-73.972307,40.791417,-73.973209,40.79824,1
2009-07-26 1:25:00,12.9,1102.50495,2009-07-26 01:25:00 UTC,-74.00875,40.725903,-73.972308,40.753877,1
2009-09-29 17:14:00,6.9,589.71195,2009-09-29 17:14:00 UTC,-73.990658,40.740135,-73.997872,40.72804,1
2011-04-02 15:58:37,17.7,1512.73935,2011-04-02 15:58:37 UTC,-73.993987,40.751618,-74.016052,40.704915,2
2012-11-04 19:56:00,7.5,640.99125,2012-11-04 19:56:00 UTC,-73.987668,40.755437,-73.984085,40.740202,1
2009-03-01 2:14:48,4.9,418.78095,2009-03-01 02:14:48 UTC,-73.990328,40.745948,-73.976446,40.750486,1
2012-07-29 15:54:00,49.8,4256.1819,2012-07-29 15:54:00 UTC,-73.788585,40.641927,-73.979977,40.749803,1
2014-10-26 14:37:00,13.5,1153.78425,2014-10-26 14:37:00 UTC,-73.990148,40.76566,-73.996287,40.74321,1
2012-09-29 16:21:19,9,769.1895,2012-09-29 16:21:19 UTC,-73.983535,40.747037,-73.964299,40.765634,1
2010-11-09 15:51:00,10.5,897.38775,2010-11-09 15:51:00 UTC,-73.991737,40.754078,-73.965623,40.77163,3
2013-03-17 14:40:00,7.5,640.99125,2013-03-17 14:40:00 UTC,-73.991612,40.739342,-73.979642,40.743842,1
2010-03-30 10:39:00,4.9,418.78095,2010-03-30 10:39:00 UTC,-73.991985,40.770688,-73.973583,40.762885,1
2014-07-30 19:39:26,8,683.724,2014-07-30 19:39:26 UTC,-73.99142,40.770164,-73.996206,40.74873,1
2009-06-27 3:08:00,5.3,452.96715,2009-06-27 03:08:00 UTC,-73.993183,40.721833,-74.001155,40.728508,6
2013-01-16 7:49:00,15,1281.9825,2013-01-16 07:49:00 UTC,-73.873115,40.774035,-73.931482,40.768047,1
2011-11-12 18:43:43,12.9,1102.50495,2011-11-12 18:43:43 UTC,-74.009075,40.710855,-73.992174,40.735704,1
2009-01-09 18:53:00,8.9,760.64295,2009-01-09 18:53:00 UTC,-73.972693,40.763722,-73.946498,40.789155,1
2012-08-29 11:01:00,14.5,1239.24975,2012-08-29 11:01:00 UTC,-73.923912,40.743967,-73.978087,40.757487,5
2012-08-09 8:52:04,10.1,863.20155,2012-08-09 08:52:04 UTC,-73.995774,40.754083,-74.013673,40.714776,1
2011-03-20 4:23:00,13.7,1170.87735,2011-03-20 04:23:00 UTC,-73.984823,40.732603,-73.948305,40.784738,1
2010-11-26 16:13:00,4.9,418.78095,2010-11-26 16:13:00 UTC,-73.974192,40.742895,-73.9646,40.756215,5
2011-12-11 4:09:16,6.1,521.33955,2011-12-11 04:09:16 UTC,-74.005193,40.740714,-73.987603,40.738359,1
2011-05-25 8:01:44,3.3,282.03615,2011-05-25 08:01:44 UTC,-73.969684,40.75678,-73.967142,40.752803,1
2013-05-02 21:33:00,7.5,640.99125,2013-05-02 21:33:00 UTC,-73.996607,40.738782,-73.98259,40.739707,1
2010-11-18 3:00:00,6.1,521.33955,2010-11-18 03:00:00 UTC,-73.975603,40.781688,-73.965777,40.778075,1
2009-07-03 0:38:00,9.3,794.82915,2009-07-03 00:38:00 UTC,-73.989483,40.720613,-73.990403,40.750275,1
2013-09-17 18:19:39,11,940.1205,2013-09-17 18:19:39 UTC,-73.990845,40.770136,-73.993841,40.752131,1
2013-04-19 23:23:00,3.5,299.12925,2013-04-19 23:23:00 UTC,-73.963512,40.774297,-73.958,40.775357,1
2012-11-04 4:16:00,4.5,384.59475,2012-11-04 04:16:00 UTC,-73.983502,40.726137,-73.989195,40.721792,5
2014-01-10 18:16:00,7,598.2585,2014-01-10 18:16:00 UTC,-73.971515,40.758712,-73.960808,40.766817,3
2011-05-27 7:27:00,13.7,1170.87735,2011-05-27 07:27:00 UTC,-73.959295,40.813257,-73.981637,40.758838,1
2010-11-20 12:43:32,3.7,316.22235,2010-11-20 12:43:32 UTC,-73.983285,40.756592,-73.986946,40.749553,1
2010-06-29 22:03:47,3.7,316.22235,2010-06-29 22:03:47 UTC,-73.984598,40.756715,-73.991559,40.74965,1
2010-09-24 14:54:00,11.3,965.76015,2010-09-24 14:54:00 UTC,-73.982175,40.766623,-74.00364,40.7382,5
2009-03-29 9:41:00,8.5,726.45675,2009-03-29 09:41:00 UTC,-73.991492,40.75031,-74.004972,40.719117,1
2013-12-29 14:32:15,5.5,470.06025,2013-12-29 14:32:15 UTC,-73.962158,40.779055,-73.972235,40.781385,4
2010-04-15 17:38:58,6.1,521.33955,2010-04-15 17:38:58 UTC,0,0,0,0,1
2009-05-12 23:34:00,3.7,316.22235,2009-05-12 23:34:00 UTC,-73.94187,40.754477,-73.934643,40.762052,1
2014-07-20 19:11:00,10,854.655,2014-07-20 19:11:00 UTC,-73.986352,40.738427,-74.008337,40.719952,1
2012-12-29 23:08:00,26.5,2264.83575,2012-12-29 23:08:00 UTC,-73.870835,40.773687,-73.952117,40.693022,1
2014-01-25 3:31:46,52,4444.206,2014-01-25 03:31:46 UTC,-74.030855,40.740735,-74.030856,40.740735,1
2011-08-02 12:18:01,4.5,384.59475,2011-08-02 12:18:01 UTC,-73.9488,40.781645,-73.944021,40.790318,1
2014-10-19 4:01:05,11.5,982.85325,2014-10-19 04:01:05 UTC,-73.987877,40.724082,-73.954006,40.770686,1
2009-12-01 18:06:00,3.3,282.03615,2009-12-01 18:06:00 UTC,-73.993128,40.729987,-73.997732,40.729195,1
2009-03-16 9:16:13,4.1,350.40855,2009-03-16 09:16:13 UTC,-73.973584,40.784678,-73.981034,40.774265,1
2010-07-17 12:28:13,6.5,555.52575,2010-07-17 12:28:13 UTC,-73.975757,40.749142,-73.988679,40.739395,1
2012-02-07 6:09:56,49.8,4256.1819,2012-02-07 06:09:56 UTC,-73.983027,40.761893,-73.789919,40.646968,3
2012-10-11 20:21:00,9.5,811.92225,2012-10-11 20:21:00 UTC,-74.003665,40.741942,-73.983313,40.739782,2
2009-09-15 11:48:00,6.1,521.33955,2009-09-15 11:48:00 UTC,-73.985307,40.744562,-73.975908,40.75738,5
2009-04-19 0:31:00,7.3,623.89815,2009-04-19 00:31:00 UTC,-73.958438,40.713237,-73.944117,40.700517,1
2010-05-25 14:37:41,8.9,760.64295,2010-05-25 14:37:41 UTC,-73.97044,40.783743,-73.966188,40.807259,1
2009-01-31 6:29:00,5.3,452.96715,2009-01-31 06:29:00 UTC,-73.929419,40.767999,-73.942593,40.753949,1
2009-11-27 14:45:00,4.1,350.40855,2009-11-27 14:45:00 UTC,-73.96036,40.770123,-73.952933,40.773263,2
2011-04-25 20:40:00,10.1,863.20155,2011-04-25 20:40:00 UTC,-73.997763,40.746672,-74.01469,40.718017,5
2011-10-14 0:01:08,21.3,1820.41515,2011-10-14 00:01:08 UTC,-74.002817,40.733778,-73.968375,40.679486,1
2011-09-20 16:34:00,7.3,623.89815,2011-09-20 16:34:00 UTC,-74.029618,40.736463,-74.035507,40.7375,1
2013-01-13 13:34:00,10.5,897.38775,2013-01-13 13:34:00 UTC,-73.94573,40.773602,-73.970092,40.76819,1
2010-10-04 18:15:00,14.1,1205.06355,2010-10-04 18:15:00 UTC,-73.979873,40.775892,-73.991805,40.730333,5
2015-01-29 13:23:15,7.5,640.99125,2015-01-29 13:23:15 UTC,-73.99138641,40.7446785,-73.99102783,40.74879074,1
2015-06-15 20:05:19,19,1623.8445,2015-06-15 20:05:19 UTC,-74.00701141,40.70814133,-73.97158051,40.76021957,2
2010-08-04 12:41:00,17.3,1478.55315,2010-08-04 12:41:00 UTC,-73.961678,40.764223,-74.00512,40.733278,2
2012-04-28 16:35:51,18.1,1546.92555,2012-04-28 16:35:51 UTC,-73.979389,40.783755,-74.003054,40.720193,1
2013-04-19 2:48:00,27.33,2335.772115,2013-04-19 02:48:00 UTC,-73.873122,40.774167,-73.95111,40.78567,1
2010-10-09 13:42:06,10.1,863.20155,2010-10-09 13:42:06 UTC,-73.992957,40.752927,-73.972743,40.780648,1
2014-04-27 21:09:18,4.5,384.59475,2014-04-27 21:09:18 UTC,-74.006826,40.739838,-74.001875,40.74052,1
2015-03-13 21:56:34,29,2478.4995,2015-03-13 21:56:34 UTC,-74.00547791,40.74080276,-73.92327118,40.80846786,5
2015-04-29 11:55:36,12.5,1068.31875,2015-04-29 11:55:36 UTC,-73.9875412,40.75020599,-73.97445679,40.75152206,1
2015-01-22 10:40:46,5,427.3275,2015-01-22 10:40:46 UTC,-73.98323822,40.78099823,-73.97302246,40.78998947,2
2012-09-11 19:50:00,7,598.2585,2012-09-11 19:50:00 UTC,-73.993855,40.74589,-73.980788,40.748142,1
2014-03-10 17:13:00,11,940.1205,2014-03-10 17:13:00 UTC,-73.992682,40.73665,-74.005702,40.714477,1
2010-10-18 10:20:57,6.5,555.52575,2010-10-18 10:20:57 UTC,-73.98312,40.730506,-73.973637,40.747146,1
2013-06-10 18:42:00,6.5,555.52575,2013-06-10 18:42:00 UTC,-73.98183,40.728432,-73.98177,40.740545,1
2014-06-30 6:54:55,4.5,384.59475,2014-06-30 06:54:55 UTC,-74.000391,40.732408,-73.991205,40.739813,1
2010-07-13 15:53:00,12.5,1068.31875,2010-07-13 15:53:00 UTC,-73.976235,40.744432,-74.011042,40.715782,1
2010-08-11 23:42:31,6.9,589.71195,2010-08-11 23:42:31 UTC,-73.972325,40.756797,-73.992495,40.731447,2
2011-07-29 15:51:35,7.3,623.89815,2011-07-29 15:51:35 UTC,-73.987255,40.741929,-73.996635,40.752663,2
2009-07-22 12:54:00,9.3,794.82915,2009-07-22 12:54:00 UTC,-74.000353,40.737872,-73.982382,40.741112,1
2012-06-24 17:10:21,21.7,1854.60135,2012-06-24 17:10:21 UTC,-73.873008,40.774178,-73.972682,40.756365,1
2010-09-03 6:21:06,7.3,623.89815,2010-09-03 06:21:06 UTC,-73.990127,40.751739,-73.958662,40.761616,1
2013-10-23 9:44:51,7,598.2585,2013-10-23 09:44:51 UTC,-73.98259,40.774134,-73.996827,40.763056,1
2010-07-17 2:33:45,4.9,418.78095,2010-07-17 02:33:45 UTC,-73.973248,40.752581,-73.979467,40.760224,3
2012-12-02 4:43:01,6.5,555.52575,2012-12-02 04:43:01 UTC,-73.985604,40.744191,-73.994742,40.756909,4
2014-01-18 19:23:00,4,341.862,2014-01-18 19:23:00 UTC,-73.982068,40.773312,-73.980467,40.78023,2
2013-10-07 14:04:00,7.5,640.99125,2013-10-07 14:04:00 UTC,-73.967262,40.769127,-73.973167,40.784397,1
2013-06-18 17:27:14,7.5,640.99125,2013-06-18 17:27:14 UTC,-73.983768,40.780868,-73.973332,40.787909,1
2014-05-29 1:06:26,5,427.3275,2014-05-29 01:06:26 UTC,-73.974665,40.759547,-73.985828,40.761958,1
2013-01-05 0:59:00,6.5,555.52575,2013-01-05 00:59:00 UTC,-73.936698,40.748142,-73.917433,40.744952,1
2010-02-01 9:59:21,5.7,487.15335,2010-02-01 09:59:21 UTC,-73.988148,40.73041,-74.000524,40.724834,1
2014-02-19 15:55:00,57.33,4899.737115,2014-02-19 15:55:00 UTC,-73.781052,40.645058,-73.98821,40.745725,1
2011-02-20 20:28:34,14.9,1273.43595,2011-02-20 20:28:34 UTC,-74.007008,40.703972,-73.985803,40.752707,1
2015-01-15 15:03:27,8.5,726.45675,2015-01-15 15:03:27 UTC,-73.96059418,40.77267838,-73.97460175,40.75379181,4
2012-08-08 19:37:00,7.3,623.89815,2012-08-08 19:37:00 UTC,-73.998645,40.760435,-73.983542,40.760707,3
2009-01-13 8:42:22,10.1,863.20155,2009-01-13 08:42:22 UTC,-73.998606,40.735072,-73.972426,40.759165,1
2015-06-25 6:21:33,52,4444.206,2015-06-25 06:21:33 UTC,-73.99433899,40.72464371,-73.78198242,40.64868164,1
2011-12-13 11:41:19,4.9,418.78095,2011-12-13 11:41:19 UTC,-73.9833,40.75,-73.9924,40.7374,2
2011-10-11 9:35:18,3.3,282.03615,2011-10-11 09:35:18 UTC,-73.965786,40.805187,-73.961433,40.811181,1
2012-05-15 22:40:27,19.7,1683.67035,2012-05-15 22:40:27 UTC,-74.00265,40.734099,-73.952513,40.780773,2
2012-03-10 16:08:00,5.7,487.15335,2012-03-10 16:08:00 UTC,-73.993522,40.724545,-74.00393,40.723797,5
2012-02-02 8:18:00,5.7,487.15335,2012-02-02 08:18:00 UTC,-73.960682,40.766227,-73.954072,40.76528,1
2014-02-14 11:55:55,25,2136.6375,2014-02-14 11:55:55 UTC,-73.945078,40.800186,-73.989475,40.756041,1
2011-09-18 0:13:43,8.9,760.64295,2011-09-18 00:13:43 UTC,-74.005666,40.73813,-73.980629,40.727197,2
2012-10-25 17:28:00,12.5,1068.31875,2012-10-25 17:28:00 UTC,-73.952652,40.768252,-73.980812,40.742002,6
2013-11-21 21:48:00,57.33,4899.737115,2013-11-21 21:48:00 UTC,-73.789922,40.642827,-73.992277,40.749472,1
2009-09-14 2:04:00,6.5,555.52575,2009-09-14 02:04:00 UTC,-73.980162,40.760695,-73.956752,40.771492,3
2014-01-24 8:47:00,6,512.793,2014-01-24 08:47:00 UTC,-73.962092,40.768122,-73.951825,40.781425,6
2012-09-21 20:11:00,12,1025.586,2012-09-21 20:11:00 UTC,-73.979665,40.739575,-73.979665,40.739575,3
2011-01-10 15:11:00,9.7,829.01535,2011-01-10 15:11:00 UTC,-74.000592,40.7579,-74.002082,40.727918,1
2011-04-29 20:51:00,10.5,897.38775,2011-04-29 20:51:00 UTC,-73.956615,40.778022,-73.990405,40.751132,1
2013-03-05 14:05:00,11.5,982.85325,2013-03-05 14:05:00 UTC,-73.991105,40.740647,-73.984755,40.759302,1
2009-01-31 22:40:00,7.3,623.89815,2009-01-31 22:40:00 UTC,-73.98366,40.773713,-73.951667,40.771778,4
2013-03-20 20:46:00,4.5,384.59475,2013-03-20 20:46:00 UTC,-73.984415,40.750786,-73.987815,40.743821,1
2013-05-01 16:05:00,13,1111.0515,2013-05-01 16:05:00 UTC,-74.01408,40.709622,-74.004812,40.749697,6
2015-04-07 23:13:28,4,341.862,2015-04-07 23:13:28 UTC,-73.98278809,40.75161743,-73.97140503,40.75071716,1
2015-05-13 19:27:52,10.5,897.38775,2015-05-13 19:27:52 UTC,-73.97859955,40.7409935,-74.00033569,40.74441147,5
2015-03-24 1:08:42,20.5,1752.04275,2015-03-24 01:08:42 UTC,-73.96378326,40.76024628,-74.01622772,40.70630646,1
2012-06-04 22:42:12,12.1,1034.13255,2012-06-04 22:42:12 UTC,-73.993321,40.751912,-73.980295,40.727101,1
2013-03-23 12:03:00,7.5,640.99125,2013-03-23 12:03:00 UTC,-74.00148,40.75158,-73.98384,40.744865,1
2013-12-08 10:33:00,9,769.1895,2013-12-08 10:33:00 UTC,-73.976045,40.752312,-74.002632,40.760697,1
2009-03-20 6:31:21,3.7,316.22235,2009-03-20 06:31:21 UTC,-73.985972,40.75928,-73.996184,40.760808,1
2009-05-18 12:12:00,4.9,418.78095,2009-05-18 12:12:00 UTC,-73.953777,40.787602,-73.969248,40.79427,1
2009-04-26 5:20:00,8.5,726.45675,2009-04-26 05:20:00 UTC,-74.005498,40.726172,-73.984273,40.75202,2
2012-09-16 13:14:25,9.5,811.92225,2012-09-16 13:14:25 UTC,-73.980993,40.758459,-73.985104,40.746937,1
2011-11-21 7:47:00,6.5,555.52575,2011-11-21 07:47:00 UTC,-73.960812,40.772262,-73.972218,40.759315,1
2012-04-19 13:16:00,5.7,487.15335,2012-04-19 13:16:00 UTC,-74.005495,40.738817,-73.998672,40.733205,1
2011-10-03 16:00:05,9.7,829.01535,2011-10-03 16:00:05 UTC,-73.971968,40.762314,-73.946177,40.784062,1
2009-06-19 21:09:09,6.1,521.33955,2009-06-19 21:09:09 UTC,-73.976785,40.747349,-73.975696,40.76399,1
2014-06-20 17:13:00,24,2051.172,2014-06-20 17:13:00 UTC,-74.009112,40.703772,-73.976872,40.75155,5
2015-01-09 10:37:37,6.5,555.52575,2015-01-09 10:37:37 UTC,-73.98720551,40.73320389,-73.97769165,40.73790359,1
2014-06-05 19:29:18,19,1623.8445,2014-06-05 19:29:18 UTC,-73.870666,40.773838,-73.939415,40.750343,1
2012-10-16 7:48:58,6.5,555.52575,2012-10-16 07:48:58 UTC,-73.971076,40.751263,-73.974126,40.762252,1
2013-04-14 21:48:54,4.5,384.59475,2013-04-14 21:48:54 UTC,-73.953342,40.76766,-73.96262,40.768082,1
2014-06-05 15:54:22,10.5,897.38775,2014-06-05 15:54:22 UTC,-74.00008,40.692197,-74.0099,40.710893,1
2010-07-27 7:42:50,6.9,589.71195,2010-07-27 07:42:50 UTC,-73.985156,40.735908,-73.971927,40.758967,1
2009-09-04 1:31:00,6.5,555.52575,2009-09-04 01:31:00 UTC,-73.98225,40.731947,-73.976638,40.751562,2
2010-05-21 18:55:24,4.5,384.59475,2010-05-21 18:55:24 UTC,-73.987352,40.733456,-73.980243,40.739287,2
2013-05-06 19:18:12,8,683.724,2013-05-06 19:18:12 UTC,-73.968004,40.761502,-73.990648,40.765051,1
2009-02-10 4:12:00,9.3,794.82915,2009-02-10 04:12:00 UTC,-73.986232,40.772173,-73.999402,40.738373,1
2009-10-28 15:47:43,13.7,1170.87735,2009-10-28 15:47:43 UTC,-74.00365,40.75325,-73.967625,40.766977,1
2009-08-15 8:39:39,3.7,316.22235,2009-08-15 08:39:39 UTC,-73.988261,40.774429,-73.99146,40.766107,1
2012-10-10 21:16:17,6.5,555.52575,2012-10-10 21:16:17 UTC,-73.973386,40.755125,-73.988187,40.748574,1
2010-07-15 11:25:46,6.5,555.52575,2010-07-15 11:25:46 UTC,-73.975876,40.7449,-73.993972,40.752314,1
2009-05-10 23:57:48,14.5,1239.24975,2009-05-10 23:57:48 UTC,-73.949876,40.785492,-73.938409,40.85099,1
2011-11-19 14:20:00,4.1,350.40855,2011-11-19 14:20:00 UTC,-74.005375,40.740752,-74.000683,40.737057,1
2013-04-18 7:45:00,5.5,470.06025,2013-04-18 07:45:00 UTC,-74.017207,40.705407,-74.010393,40.712583,1
2013-02-05 10:46:31,2.5,213.66375,2013-02-05 10:46:31 UTC,-73.974473,40.755342,-73.974453,40.755453,1
2009-11-06 15:14:00,8.1,692.27055,2009-11-06 15:14:00 UTC,-73.99133,40.749532,-73.978093,40.748623,1
2015-03-23 19:43:52,11,940.1205,2015-03-23 19:43:52 UTC,-73.9864502,40.76250076,-73.95478058,40.76538086,1
2009-04-15 0:23:24,5.3,452.96715,2009-04-15 00:23:24 UTC,-73.990704,40.736655,-73.999748,40.728374,1
2015-04-28 13:31:43,6.5,555.52575,2015-04-28 13:31:43 UTC,-73.96355438,40.76521683,-73.95098877,40.77584839,1
2011-08-23 19:26:00,24.9,2128.09095,2011-08-23 19:26:00 UTC,-74.01195,40.708792,-74.03019,40.618332,1
2013-10-06 1:16:25,5,427.3275,2013-10-06 01:16:25 UTC,-74.002532,40.718806,-74.001901,40.729539,1
2014-08-23 9:54:00,16,1367.448,2014-08-23 09:54:00 UTC,-73.99158,40.75015,0,0,5
2012-11-19 10:54:00,12,1025.586,2012-11-19 10:54:00 UTC,-74.01033,40.71967,-73.988478,40.748405,5
2015-04-09 12:40:07,7.5,640.99125,2015-04-09 12:40:07 UTC,-73.95250702,40.77806854,-73.96087646,40.77273941,1
2015-01-05 23:35:37,8.5,726.45675,2015-01-05 23:35:37 UTC,-73.98715973,40.74097443,-73.98551178,40.75939941,1
2014-01-26 13:09:23,29,2478.4995,2014-01-26 13:09:23 UTC,-73.977525,40.75287,-73.870773,40.773994,3
2010-07-14 11:16:00,14.9,1273.43595,2010-07-14 11:16:00 UTC,-73.975335,40.754975,-74.005345,40.728397,5
2013-09-02 21:11:49,6.5,555.52575,2013-09-02 21:11:49 UTC,-73.982587,40.771163,-73.98094,40.785968,3
2009-05-06 4:55:00,4.9,418.78095,2009-05-06 04:55:00 UTC,-73.961505,40.79609,-73.97197,40.794788,1
2010-05-27 19:04:00,11.7,999.94635,2010-05-27 19:04:00 UTC,-73.988665,40.704605,-73.977662,40.754657,2
2015-03-17 6:52:41,6.5,555.52575,2015-03-17 06:52:41 UTC,-73.99077606,40.75603485,-73.97317505,40.75881577,1
2012-08-19 21:25:15,26.5,2264.83575,2012-08-19 21:25:15 UTC,-73.979447,40.776197,-73.92208,40.868795,1
2010-10-23 3:37:58,8.1,692.27055,2010-10-23 03:37:58 UTC,-73.988962,40.72291,-74.004931,40.707047,1
2013-12-22 12:50:51,11,940.1205,2013-12-22 12:50:51 UTC,-74.009702,40.704704,-73.991848,40.717371,2
2012-05-26 17:44:00,7.3,623.89815,2012-05-26 17:44:00 UTC,-73.980765,40.770797,-73.99435,40.755867,1
2010-04-13 11:19:00,8.1,692.27055,2010-04-13 11:19:00 UTC,-73.996762,40.75287,-73.977877,40.750812,1
2009-10-04 7:52:21,6.1,521.33955,2009-10-04 07:52:21 UTC,-73.991757,40.735358,-74.005065,40.72323,1
2011-03-29 8:06:00,13.7,1170.87735,2011-03-29 08:06:00 UTC,-73.952047,40.773107,-73.984675,40.751667,1
2012-01-18 10:15:00,8.9,760.64295,2012-01-18 10:15:00 UTC,-73.98472,40.761632,-73.978198,40.754365,5
2011-08-21 10:02:02,6.1,521.33955,2011-08-21 10:02:02 UTC,-73.925319,40.762176,-73.918159,40.774314,1
2010-06-09 8:46:00,8.5,726.45675,2010-06-09 08:46:00 UTC,-74.002902,40.723452,-74.015267,40.711457,1
2010-05-08 11:07:59,14.5,1239.24975,2010-05-08 11:07:59 UTC,-73.988377,40.750877,-74.01674,40.704761,1
2013-08-29 2:32:00,13.5,1153.78425,2013-08-29 02:32:00 UTC,-73.93765,40.818417,-73.9228,40.864717,1
2011-07-15 17:41:58,9.3,794.82915,2011-07-15 17:41:58 UTC,0,0,0,0,1
2012-10-21 17:23:00,5.5,470.06025,2012-10-21 17:23:00 UTC,-73.986642,40.726747,-73.98529,40.734905,5
2013-08-10 19:27:28,18,1538.379,2013-08-10 19:27:28 UTC,-73.967813,40.792886,-73.985624,40.744727,1
2015-03-11 11:06:58,12.5,1068.31875,2015-03-11 11:06:58 UTC,-73.99699402,40.72569656,-73.98231506,40.75035858,1
2011-03-13 20:48:00,4.1,350.40855,2011-03-13 20:48:00 UTC,-73.963008,40.762472,-73.969033,40.753793,2
2012-09-23 3:00:00,8,683.724,2012-09-23 03:00:00 UTC,-73.994797,40.72601,-74.005247,40.722937,1
2011-06-06 23:09:49,5.7,487.15335,2011-06-06 23:09:49 UTC,-73.98,40.742888,-73.966744,40.760726,1
2015-06-30 18:58:15,12,1025.586,2015-06-30 18:58:15 UTC,-74.00235748,40.72829819,-73.9733963,40.74383163,1
2014-09-23 0:30:00,6,512.793,2014-09-23 00:30:00 UTC,-73.992115,40.748997,-74.004332,40.734777,5
2013-01-11 13:48:00,5,427.3275,2013-01-11 13:48:00 UTC,-73.960233,40.770188,-73.966662,40.767577,5
2010-01-02 14:59:58,5.7,487.15335,2010-01-02 14:59:58 UTC,-74.005009,40.741634,-73.99169,40.735186,4
2012-01-18 14:15:27,15.3,1307.62215,2012-01-18 14:15:27 UTC,-73.972826,40.759018,-74.006837,40.730585,1
2011-09-03 22:02:18,6.9,589.71195,2011-09-03 22:02:18 UTC,-74.0079,40.7171,-73.9881,40.7187,0
2013-01-28 18:41:00,4.5,384.59475,2013-01-28 18:41:00 UTC,-73.99406,40.76148,-73.988655,40.769132,1
2012-05-02 19:10:00,7.7,658.08435,2012-05-02 19:10:00 UTC,-73.9842,40.743097,-74.005065,40.743365,6
2013-07-08 17:30:00,13.5,1153.78425,2013-07-08 17:30:00 UTC,-73.984277,40.740195,-73.950973,40.769825,1
2014-10-31 9:10:00,4,341.862,2014-10-31 09:10:00 UTC,-73.992315,40.689882,-73.9865,40.687607,1
2014-02-14 15:18:00,37.83,3233.159865,2014-02-14 15:18:00 UTC,-73.872955,40.774192,-73.97655,40.753332,5
2010-10-26 18:08:00,3.7,316.22235,2010-10-26 18:08:00 UTC,-73.96915,40.75293,-73.972762,40.750552,1
2013-09-02 23:06:00,12.5,1068.31875,2013-09-02 23:06:00 UTC,-73.955155,40.768992,-73.957592,40.804097,1
2014-04-30 10:25:07,9,769.1895,2014-04-30 10:25:07 UTC,-74.007632,40.725917,-73.994133,40.725772,1
2014-03-26 12:02:00,13.5,1153.78425,2014-03-26 12:02:00 UTC,-73.95296,40.772505,-73.973722,40.75369,1
2009-08-02 11:48:01,29.3,2504.13915,2009-08-02 11:48:01 UTC,-73.863045,40.769026,-73.985317,40.685531,1
2010-05-10 9:17:00,5.7,487.15335,2010-05-10 09:17:00 UTC,0,0,0,0,1
2011-10-22 2:59:32,5.3,452.96715,2011-10-22 02:59:32 UTC,-73.973024,40.74454,-73.958456,40.763104,1
2009-09-12 22:20:00,9.7,829.01535,2009-09-12 22:20:00 UTC,-73.97194,40.79724,-73.96031,40.77047,5
2012-04-16 19:33:00,7.3,623.89815,2012-04-16 19:33:00 UTC,-73.980587,40.753915,-73.972007,40.764387,2
2012-06-21 21:24:00,7.3,623.89815,2012-06-21 21:24:00 UTC,-73.96152,40.760387,-73.98046,40.767602,1
2009-12-20 11:38:22,12.5,1068.31875,2009-12-20 11:38:22 UTC,-73.994422,40.732041,-73.956048,40.773563,2
2012-02-21 9:19:18,7.3,623.89815,2012-02-21 09:19:18 UTC,-73.987637,40.756143,-73.969358,40.761563,1
2012-03-11 3:00:00,4.5,384.59475,2012-03-11 03:00:00 UTC,-74.003695,40.751577,-73.993077,40.762728,1
2010-03-03 13:55:25,12.5,1068.31875,2010-03-03 13:55:25 UTC,0,0,0,0,1
